reg;sexe;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel;couv_rappel_biv;couv_3_rappel
01;1;2020-12-27;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2020-12-28;1;0;0;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2020-12-29;0;0;0;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2020-12-30;0;0;0;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2020-12-31;0;0;0;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-01;1;0;0;0;0;0;2;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-02;0;0;0;0;0;0;2;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-03;0;0;0;0;0;0;2;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-04;1;0;0;0;0;0;3;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-05;4;0;0;0;0;0;7;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-06;6;0;0;0;0;0;13;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-07;3;0;0;0;0;0;16;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-08;38;0;0;0;0;0;54;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-09;11;0;0;0;0;0;65;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-10;0;0;0;0;0;0;65;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-11;35;1;0;0;0;0;100;1;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-12;27;0;0;0;0;0;127;1;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-13;22;1;0;0;0;0;149;2;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-14;29;0;0;0;0;0;178;2;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-15;40;1;0;0;0;0;218;3;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-16;0;0;0;0;0;0;218;3;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-17;0;0;0;0;0;0;218;3;0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-18;42;1;0;0;0;0;260;4;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-19;68;1;0;0;0;0;328;5;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-20;53;0;0;0;0;0;381;5;0;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-21;80;1;0;0;0;0;461;6;0;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-22;62;0;0;0;0;0;523;6;0;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-23;2;0;0;0;0;0;525;6;0;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-24;0;0;0;0;0;0;525;6;0;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-25;104;0;0;0;0;0;629;6;0;0;0;0;0.4;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-26;99;2;0;0;0;0;728;8;0;0;0;0;0.4;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-27;102;2;0;0;0;0;830;10;0;0;0;0;0.5;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-28;97;1;0;0;0;0;927;11;0;0;0;0;0.5;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-29;75;11;0;0;0;0;1002;22;0;0;0;0;0.6;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-30;15;5;0;0;0;0;1017;27;0;0;0;0;0.6;0.0;0.0;0.0;0.0;0.0
01;1;2021-01-31;0;0;0;0;0;0;1017;27;0;0;0;0;0.6;0.0;0.0;0.0;0.0;0.0
01;1;2021-02-01;96;8;0;0;0;0;1113;35;0;0;0;0;0.6;0.0;0.0;0.0;0.0;0.0
01;1;2021-02-02;100;22;0;0;0;0;1213;57;0;0;0;0;0.7;0.0;0.0;0.0;0.0;0.0
01;1;2021-02-03;90;12;0;0;0;0;1303;69;0;0;0;0;0.8;0.0;0.0;0.0;0.0;0.0
01;1;2021-02-04;143;16;0;0;0;0;1446;85;0;0;0;0;0.8;0.0;0.0;0.0;0.0;0.0
01;1;2021-02-05;123;25;0;0;0;0;1569;110;0;0;0;0;0.9;0.1;0.0;0.0;0.0;0.0
01;1;2021-02-06;18;1;0;0;0;0;1587;111;0;0;0;0;0.9;0.1;0.0;0.0;0.0;0.0
01;1;2021-02-07;0;0;0;0;0;0;1587;111;0;0;0;0;0.9;0.1;0.0;0.0;0.0;0.0
01;1;2021-02-08;97;17;0;0;0;0;1684;128;0;0;0;0;1.0;0.1;0.0;0.0;0.0;0.0
01;1;2021-02-09;127;17;0;0;0;0;1811;145;0;0;0;0;1.1;0.1;0.0;0.0;0.0;0.0
01;1;2021-02-10;106;22;0;0;0;0;1917;167;0;0;0;0;1.1;0.1;0.0;0.0;0.0;0.0
01;1;2021-02-11;130;53;0;0;0;0;2047;220;0;0;0;0;1.2;0.1;0.0;0.0;0.0;0.0
01;1;2021-02-12;121;27;0;0;0;0;2168;247;0;0;0;0;1.3;0.1;0.0;0.0;0.0;0.0
01;1;2021-02-13;21;6;0;0;0;0;2189;253;0;0;0;0;1.3;0.1;0.0;0.0;0.0;0.0
01;1;2021-02-14;7;12;0;0;0;0;2196;265;0;0;0;0;1.3;0.2;0.0;0.0;0.0;0.0
01;1;2021-02-15;30;39;0;0;0;0;2226;304;0;0;0;0;1.3;0.2;0.0;0.0;0.0;0.0
01;1;2021-02-16;12;11;0;0;0;0;2238;315;0;0;0;0;1.3;0.2;0.0;0.0;0.0;0.0
01;1;2021-02-17;7;14;0;0;0;0;2245;329;0;0;0;0;1.3;0.2;0.0;0.0;0.0;0.0
01;1;2021-02-18;105;40;0;0;0;0;2350;369;0;0;0;0;1.4;0.2;0.0;0.0;0.0;0.0
01;1;2021-02-19;93;30;0;0;0;0;2443;399;0;0;0;0;1.4;0.2;0.0;0.0;0.0;0.0
01;1;2021-02-20;22;3;0;0;0;0;2465;402;0;0;0;0;1.4;0.2;0.0;0.0;0.0;0.0
01;1;2021-02-21;0;0;0;0;0;0;2465;402;0;0;0;0;1.4;0.2;0.0;0.0;0.0;0.0
01;1;2021-02-22;93;74;0;0;0;0;2558;476;0;0;0;0;1.5;0.3;0.0;0.0;0.0;0.0
01;1;2021-02-23;95;78;0;0;0;0;2653;554;0;0;0;0;1.5;0.3;0.0;0.0;0.0;0.0
01;1;2021-02-24;152;70;0;0;0;0;2805;624;0;0;0;0;1.6;0.4;0.0;0.0;0.0;0.0
01;1;2021-02-25;192;47;0;0;0;0;2997;671;0;0;0;0;1.7;0.4;0.0;0.0;0.0;0.0
01;1;2021-02-26;100;61;0;0;0;0;3097;732;0;0;0;0;1.8;0.4;0.0;0.0;0.0;0.0
01;1;2021-02-27;29;2;0;0;0;0;3126;734;0;0;0;0;1.8;0.4;0.0;0.0;0.0;0.0
01;1;2021-02-28;0;0;0;0;0;0;3126;734;0;0;0;0;1.8;0.4;0.0;0.0;0.0;0.0
01;1;2021-03-01;77;64;0;0;0;0;3203;798;0;0;0;0;1.9;0.5;0.0;0.0;0.0;0.0
01;1;2021-03-02;132;87;0;0;0;0;3335;885;0;0;0;0;1.9;0.5;0.0;0.0;0.0;0.0
01;1;2021-03-03;115;69;0;0;0;0;3450;954;0;0;0;0;2.0;0.6;0.0;0.0;0.0;0.0
01;1;2021-03-04;147;73;0;0;0;0;3597;1027;0;0;0;0;2.1;0.6;0.0;0.0;0.0;0.0
01;1;2021-03-05;181;67;0;0;0;0;3778;1094;0;0;0;0;2.2;0.6;0.0;0.0;0.0;0.0
01;1;2021-03-06;277;15;0;0;0;0;4055;1109;0;0;0;0;2.4;0.6;0.0;0.0;0.0;0.0
01;1;2021-03-07;5;1;0;0;0;0;4060;1110;0;0;0;0;2.4;0.6;0.0;0.0;0.0;0.0
01;1;2021-03-08;145;75;0;0;0;0;4205;1185;0;0;0;0;2.4;0.7;0.0;0.0;0.0;0.0
01;1;2021-03-09;184;88;0;0;0;0;4389;1273;0;0;0;0;2.5;0.7;0.0;0.0;0.0;0.0
01;1;2021-03-10;193;76;0;0;0;0;4582;1349;0;0;0;0;2.7;0.8;0.0;0.0;0.0;0.0
01;1;2021-03-11;61;21;0;0;0;0;4643;1370;0;0;0;0;2.7;0.8;0.0;0.0;0.0;0.0
01;1;2021-03-12;252;113;0;0;0;0;4895;1483;0;0;0;0;2.8;0.9;0.0;0.0;0.0;0.0
01;1;2021-03-13;65;7;0;0;0;0;4960;1490;0;0;0;0;2.9;0.9;0.0;0.0;0.0;0.0
01;1;2021-03-14;8;8;0;0;0;0;4968;1498;0;0;0;0;2.9;0.9;0.0;0.0;0.0;0.0
01;1;2021-03-15;182;27;0;0;0;0;5150;1525;0;0;0;0;3.0;0.9;0.0;0.0;0.0;0.0
01;1;2021-03-16;237;41;0;0;0;0;5387;1566;0;0;0;0;3.1;0.9;0.0;0.0;0.0;0.0
01;1;2021-03-17;216;51;0;0;0;0;5603;1617;0;0;0;0;3.3;0.9;0.0;0.0;0.0;0.0
01;1;2021-03-18;263;71;0;0;0;0;5866;1688;0;0;0;0;3.4;1.0;0.0;0.0;0.0;0.0
01;1;2021-03-19;238;44;0;0;0;0;6104;1732;0;0;0;0;3.5;1.0;0.0;0.0;0.0;0.0
01;1;2021-03-20;82;23;0;0;0;0;6186;1755;0;0;0;0;3.6;1.0;0.0;0.0;0.0;0.0
01;1;2021-03-21;8;0;0;0;0;0;6194;1755;0;0;0;0;3.6;1.0;0.0;0.0;0.0;0.0
01;1;2021-03-22;154;52;0;0;0;0;6348;1807;0;0;0;0;3.7;1.0;0.0;0.0;0.0;0.0
01;1;2021-03-23;255;95;0;0;0;0;6603;1902;0;0;0;0;3.8;1.1;0.0;0.0;0.0;0.0
01;1;2021-03-24;222;77;0;0;0;0;6825;1979;0;0;0;0;4.0;1.1;0.0;0.0;0.0;0.0
01;1;2021-03-25;344;97;0;0;0;0;7169;2076;0;0;0;0;4.2;1.2;0.0;0.0;0.0;0.0
01;1;2021-03-26;286;61;0;0;0;0;7455;2137;0;0;0;0;4.3;1.2;0.0;0.0;0.0;0.0
01;1;2021-03-27;127;23;0;0;0;0;7582;2160;0;0;0;0;4.4;1.3;0.0;0.0;0.0;0.0
01;1;2021-03-28;13;0;0;0;0;0;7595;2160;0;0;0;0;4.4;1.3;0.0;0.0;0.0;0.0
01;1;2021-03-29;176;54;0;0;0;0;7771;2214;0;0;0;0;4.5;1.3;0.0;0.0;0.0;0.0
01;1;2021-03-30;315;102;0;0;0;0;8086;2316;0;0;0;0;4.7;1.3;0.0;0.0;0.0;0.0
01;1;2021-03-31;250;87;0;0;0;0;8336;2403;0;0;0;0;4.8;1.4;0.0;0.0;0.0;0.0
01;1;2021-04-01;318;122;0;0;0;0;8654;2525;0;0;0;0;5.0;1.5;0.0;0.0;0.0;0.0
01;1;2021-04-02;34;21;0;0;0;0;8688;2546;0;0;0;0;5.0;1.5;0.0;0.0;0.0;0.0
01;1;2021-04-03;27;6;0;0;0;0;8715;2552;0;0;0;0;5.1;1.5;0.0;0.0;0.0;0.0
01;1;2021-04-04;10;9;0;0;0;0;8725;2561;0;0;0;0;5.1;1.5;0.0;0.0;0.0;0.0
01;1;2021-04-05;11;0;0;0;0;0;8736;2561;0;0;0;0;5.1;1.5;0.0;0.0;0.0;0.0
01;1;2021-04-06;212;98;0;0;0;0;8948;2659;0;0;0;0;5.2;1.5;0.0;0.0;0.0;0.0
01;1;2021-04-07;246;80;0;0;0;0;9194;2739;0;0;0;0;5.3;1.6;0.0;0.0;0.0;0.0
01;1;2021-04-08;259;102;0;0;0;0;9453;2841;0;0;0;0;5.5;1.7;0.0;0.0;0.0;0.0
01;1;2021-04-09;236;109;0;0;0;0;9689;2950;0;0;0;0;5.6;1.7;0.0;0.0;0.0;0.0
01;1;2021-04-10;59;24;0;0;0;0;9748;2974;0;0;0;0;5.7;1.7;0.0;0.0;0.0;0.0
01;1;2021-04-11;7;6;0;0;0;0;9755;2980;0;0;0;0;5.7;1.7;0.0;0.0;0.0;0.0
01;1;2021-04-12;141;131;0;0;0;0;9896;3111;0;0;0;0;5.7;1.8;0.0;0.0;0.0;0.0
01;1;2021-04-13;238;193;0;0;0;0;10134;3304;0;0;0;0;5.9;1.9;0.0;0.0;0.0;0.0
01;1;2021-04-14;195;139;0;0;0;0;10329;3443;0;0;0;0;6.0;2.0;0.0;0.0;0.0;0.0
01;1;2021-04-15;260;153;0;0;0;0;10589;3596;0;0;0;0;6.2;2.1;0.0;0.0;0.0;0.0
01;1;2021-04-16;256;155;0;0;0;0;10845;3751;0;0;0;0;6.3;2.2;0.0;0.0;0.0;0.0
01;1;2021-04-17;97;14;0;0;0;0;10942;3765;0;0;0;0;6.4;2.2;0.0;0.0;0.0;0.0
01;1;2021-04-18;8;2;0;0;0;0;10950;3767;0;0;0;0;6.4;2.2;0.0;0.0;0.0;0.0
01;1;2021-04-19;171;131;0;0;0;0;11121;3898;0;0;0;0;6.5;2.3;0.0;0.0;0.0;0.0
01;1;2021-04-20;322;189;0;0;0;0;11443;4087;0;0;0;0;6.6;2.4;0.0;0.0;0.0;0.0
01;1;2021-04-21;276;136;0;0;0;0;11719;4223;0;0;0;0;6.8;2.5;0.0;0.0;0.0;0.0
01;1;2021-04-22;381;162;0;0;0;0;12100;4385;0;0;0;0;7.0;2.5;0.0;0.0;0.0;0.0
01;1;2021-04-23;368;129;0;0;0;0;12468;4514;0;0;0;0;7.2;2.6;0.0;0.0;0.0;0.0
01;1;2021-04-24;172;55;0;0;0;0;12640;4569;0;0;0;0;7.3;2.7;0.0;0.0;0.0;0.0
01;1;2021-04-25;273;17;0;0;0;0;12913;4586;0;0;0;0;7.5;2.7;0.0;0.0;0.0;0.0
01;1;2021-04-26;429;111;0;0;0;0;13342;4697;0;0;0;0;7.8;2.7;0.0;0.0;0.0;0.0
01;1;2021-04-27;347;124;0;0;0;0;13689;4821;0;0;0;0;8.0;2.8;0.0;0.0;0.0;0.0
01;1;2021-04-28;395;118;0;0;0;0;14084;4939;0;0;0;0;8.2;2.9;0.0;0.0;0.0;0.0
01;1;2021-04-29;551;112;0;0;0;0;14635;5051;0;0;0;0;8.5;2.9;0.0;0.0;0.0;0.0
01;1;2021-04-30;589;74;0;0;0;0;15224;5125;0;0;0;0;8.8;3.0;0.0;0.0;0.0;0.0
01;1;2021-05-01;269;19;0;0;0;0;15493;5144;0;0;0;0;9.0;3.0;0.0;0.0;0.0;0.0
01;1;2021-05-02;153;13;0;0;0;0;15646;5157;0;0;0;0;9.1;3.0;0.0;0.0;0.0;0.0
01;1;2021-05-03;431;105;0;0;0;0;16077;5262;0;0;0;0;9.3;3.1;0.0;0.0;0.0;0.0
01;1;2021-05-04;415;107;0;0;0;0;16492;5369;0;0;0;0;9.6;3.1;0.0;0.0;0.0;0.0
01;1;2021-05-05;445;128;0;0;0;0;16937;5497;0;0;0;0;9.8;3.2;0.0;0.0;0.0;0.0
01;1;2021-05-06;510;86;0;0;0;0;17447;5583;0;0;0;0;10.1;3.2;0.0;0.0;0.0;0.0
01;1;2021-05-07;582;141;0;0;0;0;18029;5724;0;0;0;0;10.5;3.3;0.0;0.0;0.0;0.0
01;1;2021-05-08;123;24;0;0;0;0;18152;5748;0;0;0;0;10.5;3.3;0.0;0.0;0.0;0.0
01;1;2021-05-09;79;6;0;0;0;0;18231;5754;0;0;0;0;10.6;3.3;0.0;0.0;0.0;0.0
01;1;2021-05-10;395;95;0;0;0;0;18626;5849;0;0;0;0;10.8;3.4;0.0;0.0;0.0;0.0
01;1;2021-05-11;438;167;0;0;0;0;19064;6016;0;0;0;0;11.1;3.5;0.0;0.0;0.0;0.0
01;1;2021-05-12;405;156;0;0;0;0;19469;6172;0;0;0;0;11.3;3.6;0.0;0.0;0.0;0.0
01;1;2021-05-13;106;42;0;0;0;0;19575;6214;0;0;0;0;11.4;3.6;0.0;0.0;0.0;0.0
01;1;2021-05-14;366;145;0;0;0;0;19941;6359;0;0;0;0;11.6;3.7;0.0;0.0;0.0;0.0
01;1;2021-05-15;213;21;0;0;0;0;20154;6380;0;0;0;0;11.7;3.7;0.0;0.0;0.0;0.0
01;1;2021-05-16;86;16;0;0;0;0;20240;6396;0;0;0;0;11.8;3.7;0.0;0.0;0.0;0.0
01;1;2021-05-17;329;114;0;0;0;0;20569;6510;0;0;0;0;11.9;3.8;0.0;0.0;0.0;0.0
01;1;2021-05-18;319;167;0;0;0;0;20888;6677;0;0;0;0;12.1;3.9;0.0;0.0;0.0;0.0
01;1;2021-05-19;299;211;0;0;0;0;21187;6888;0;0;0;0;12.3;4.0;0.0;0.0;0.0;0.0
01;1;2021-05-20;402;154;0;0;0;0;21589;7042;0;0;0;0;12.5;4.1;0.0;0.0;0.0;0.0
01;1;2021-05-21;360;182;0;0;0;0;21949;7224;0;0;0;0;12.8;4.2;0.0;0.0;0.0;0.0
01;1;2021-05-22;224;89;0;0;0;0;22173;7313;0;0;0;0;12.9;4.2;0.0;0.0;0.0;0.0
01;1;2021-05-23;93;39;0;0;0;0;22266;7352;0;0;0;0;12.9;4.3;0.0;0.0;0.0;0.0
01;1;2021-05-24;91;65;0;0;0;0;22357;7417;0;0;0;0;13.0;4.3;0.0;0.0;0.0;0.0
01;1;2021-05-25;291;256;0;0;0;0;22648;7673;0;0;0;0;13.2;4.5;0.0;0.0;0.0;0.0
01;1;2021-05-26;259;212;0;0;0;0;22907;7885;0;0;0;0;13.3;4.6;0.0;0.0;0.0;0.0
01;1;2021-05-27;59;73;0;0;0;0;22966;7958;0;0;0;0;13.3;4.6;0.0;0.0;0.0;0.0
01;1;2021-05-28;248;242;0;0;0;0;23214;8200;0;0;0;0;13.5;4.8;0.0;0.0;0.0;0.0
01;1;2021-05-29;131;76;0;0;0;0;23345;8276;0;0;0;0;13.6;4.8;0.0;0.0;0.0;0.0
01;1;2021-05-30;41;48;0;0;0;0;23386;8324;0;0;0;0;13.6;4.8;0.0;0.0;0.0;0.0
01;1;2021-05-31;226;231;0;0;0;0;23612;8555;0;0;0;0;13.7;5.0;0.0;0.0;0.0;0.0
01;1;2021-06-01;299;318;0;0;0;0;23911;8873;0;0;0;0;13.9;5.2;0.0;0.0;0.0;0.0
01;1;2021-06-02;275;295;0;0;0;0;24186;9168;0;0;0;0;14.1;5.3;0.0;0.0;0.0;0.0
01;1;2021-06-03;249;255;0;0;0;0;24435;9423;0;0;0;0;14.2;5.5;0.0;0.0;0.0;0.0
01;1;2021-06-04;402;375;0;0;0;0;24837;9798;0;0;0;0;14.4;5.7;0.0;0.0;0.0;0.0
01;1;2021-06-05;135;317;0;0;0;0;24972;10115;0;0;0;0;14.5;5.9;0.0;0.0;0.0;0.0
01;1;2021-06-06;58;244;0;0;0;0;25030;10359;0;0;0;0;14.5;6.0;0.0;0.0;0.0;0.0
01;1;2021-06-07;208;360;0;0;0;0;25238;10719;0;0;0;0;14.7;6.2;0.0;0.0;0.0;0.0
01;1;2021-06-08;213;405;0;0;0;0;25451;11124;0;0;0;0;14.8;6.5;0.0;0.0;0.0;0.0
01;1;2021-06-09;244;386;0;0;0;0;25695;11510;0;0;0;0;14.9;6.7;0.0;0.0;0.0;0.0
01;1;2021-06-10;273;424;0;0;0;0;25968;11934;0;0;0;0;15.1;6.9;0.0;0.0;0.0;0.0
01;1;2021-06-11;223;554;0;0;0;0;26191;12488;0;0;0;0;15.2;7.3;0.0;0.0;0.0;0.0
01;1;2021-06-12;133;290;0;0;0;0;26324;12778;0;0;0;0;15.3;7.4;0.0;0.0;0.0;0.0
01;1;2021-06-13;66;131;0;0;0;0;26390;12909;0;0;0;0;15.3;7.5;0.0;0.0;0.0;0.0
01;1;2021-06-14;192;1264;0;0;0;0;26582;14173;0;0;0;0;15.4;8.2;0.0;0.0;0.0;0.0
01;1;2021-06-15;206;735;0;0;0;0;26788;14908;0;0;0;0;15.6;8.7;0.0;0.0;0.0;0.0
01;1;2021-06-16;209;571;0;0;0;0;26997;15479;0;0;0;0;15.7;9.0;0.0;0.0;0.0;0.0
01;1;2021-06-17;210;409;0;0;0;0;27207;15888;0;0;0;0;15.8;9.2;0.0;0.0;0.0;0.0
01;1;2021-06-18;213;450;0;0;0;0;27420;16338;0;0;0;0;15.9;9.5;0.0;0.0;0.0;0.0
01;1;2021-06-19;149;199;0;0;0;0;27569;16537;0;0;0;0;16.0;9.6;0.0;0.0;0.0;0.0
01;1;2021-06-20;43;110;0;0;0;0;27612;16647;0;0;0;0;16.0;9.7;0.0;0.0;0.0;0.0
01;1;2021-06-21;169;307;0;0;0;0;27781;16954;0;0;0;0;16.1;9.8;0.0;0.0;0.0;0.0
01;1;2021-06-22;168;396;0;0;0;0;27949;17350;0;0;0;0;16.2;10.1;0.0;0.0;0.0;0.0
01;1;2021-06-23;172;363;0;0;0;0;28121;17713;0;0;0;0;16.3;10.3;0.0;0.0;0.0;0.0
01;1;2021-06-24;187;326;0;0;0;0;28308;18039;0;0;0;0;16.4;10.5;0.0;0.0;0.0;0.0
01;1;2021-06-25;214;341;0;0;0;0;28522;18380;0;0;0;0;16.6;10.7;0.0;0.0;0.0;0.0
01;1;2021-06-26;134;203;0;0;0;0;28656;18583;0;0;0;0;16.6;10.8;0.0;0.0;0.0;0.0
01;1;2021-06-27;50;61;0;0;0;0;28706;18644;0;0;0;0;16.7;10.8;0.0;0.0;0.0;0.0
01;1;2021-06-28;128;298;0;0;0;0;28834;18942;0;0;0;0;16.8;11.0;0.0;0.0;0.0;0.0
01;1;2021-06-29;168;341;0;0;0;0;29002;19283;0;0;0;0;16.8;11.2;0.0;0.0;0.0;0.0
01;1;2021-06-30;200;386;0;0;0;0;29202;19669;0;0;0;0;17.0;11.4;0.0;0.0;0.0;0.0
01;1;2021-07-01;184;293;0;0;0;0;29386;19962;0;0;0;0;17.1;11.6;0.0;0.0;0.0;0.0
01;1;2021-07-02;210;297;0;0;0;0;29596;20259;0;0;0;0;17.2;11.8;0.0;0.0;0.0;0.0
01;1;2021-07-03;126;207;0;0;0;0;29722;20466;0;0;0;0;17.3;11.9;0.0;0.0;0.0;0.0
01;1;2021-07-04;44;97;0;0;0;0;29766;20563;0;0;0;0;17.3;11.9;0.0;0.0;0.0;0.0
01;1;2021-07-05;176;206;0;0;0;0;29942;20769;0;0;0;0;17.4;12.1;0.0;0.0;0.0;0.0
01;1;2021-07-06;183;345;0;0;0;0;30125;21114;0;0;0;0;17.5;12.3;0.0;0.0;0.0;0.0
01;1;2021-07-07;174;318;0;0;0;0;30299;21432;0;0;0;0;17.6;12.5;0.0;0.0;0.0;0.0
01;1;2021-07-08;205;342;0;0;0;0;30504;21774;0;0;0;0;17.7;12.6;0.0;0.0;0.0;0.0
01;1;2021-07-09;197;369;0;0;0;0;30701;22143;0;0;0;0;17.8;12.9;0.0;0.0;0.0;0.0
01;1;2021-07-10;116;133;0;0;0;0;30817;22276;0;0;0;0;17.9;12.9;0.0;0.0;0.0;0.0
01;1;2021-07-11;72;56;0;0;0;0;30889;22332;0;0;0;0;17.9;13.0;0.0;0.0;0.0;0.0
01;1;2021-07-12;205;243;0;0;0;0;31094;22575;0;0;0;0;18.1;13.1;0.0;0.0;0.0;0.0
01;1;2021-07-13;339;411;0;0;0;0;31433;22986;0;0;0;0;18.3;13.4;0.0;0.0;0.0;0.0
01;1;2021-07-14;177;137;0;0;0;0;31610;23123;0;0;0;0;18.4;13.4;0.0;0.0;0.0;0.0
01;1;2021-07-15;352;374;0;0;0;0;31962;23497;0;0;0;0;18.6;13.7;0.0;0.0;0.0;0.0
01;1;2021-07-16;438;475;0;0;0;0;32400;23972;0;0;0;0;18.8;13.9;0.0;0.0;0.0;0.0
01;1;2021-07-17;272;159;0;0;0;0;32672;24131;0;0;0;0;19.0;14.0;0.0;0.0;0.0;0.0
01;1;2021-07-18;158;93;0;0;0;0;32830;24224;0;0;0;0;19.1;14.1;0.0;0.0;0.0;0.0
01;1;2021-07-19;231;237;0;0;0;0;33061;24461;0;0;0;0;19.2;14.2;0.0;0.0;0.0;0.0
01;1;2021-07-20;345;301;0;0;0;0;33406;24762;0;0;0;0;19.4;14.4;0.0;0.0;0.0;0.0
01;1;2021-07-21;337;233;0;0;0;0;33743;24995;0;0;0;0;19.6;14.5;0.0;0.0;0.0;0.0
01;1;2021-07-22;404;373;0;0;0;0;34147;25368;0;0;0;0;19.8;14.7;0.0;0.0;0.0;0.0
01;1;2021-07-23;440;356;0;0;0;0;34587;25724;0;0;0;0;20.1;14.9;0.0;0.0;0.0;0.0
01;1;2021-07-24;223;184;0;0;0;0;34810;25908;0;0;0;0;20.2;15.1;0.0;0.0;0.0;0.0
01;1;2021-07-25;124;119;0;0;0;0;34934;26027;0;0;0;0;20.3;15.1;0.0;0.0;0.0;0.0
01;1;2021-07-26;280;249;0;0;0;0;35214;26276;0;0;0;0;20.5;15.3;0.0;0.0;0.0;0.0
01;1;2021-07-27;386;261;0;0;0;0;35600;26537;0;0;0;0;20.7;15.4;0.0;0.0;0.0;0.0
01;1;2021-07-28;354;285;0;0;0;0;35954;26822;0;0;0;0;20.9;15.6;0.0;0.0;0.0;0.0
01;1;2021-07-29;440;305;0;0;0;0;36394;27127;0;0;0;0;21.1;15.8;0.0;0.0;0.0;0.0
01;1;2021-07-30;575;333;0;0;0;0;36969;27460;0;0;0;0;21.5;16.0;0.0;0.0;0.0;0.0
01;1;2021-07-31;257;186;0;0;0;0;37226;27646;0;0;0;0;21.6;16.1;0.0;0.0;0.0;0.0
01;1;2021-08-01;125;89;0;0;0;0;37351;27735;0;0;0;0;21.7;16.1;0.0;0.0;0.0;0.0
01;1;2021-08-02;372;188;0;0;0;0;37723;27923;0;0;0;0;21.9;16.2;0.0;0.0;0.0;0.0
01;1;2021-08-03;355;279;0;0;0;0;38078;28202;0;0;0;0;22.1;16.4;0.0;0.0;0.0;0.0
01;1;2021-08-04;343;284;0;0;0;0;38421;28486;0;0;0;0;22.3;16.5;0.0;0.0;0.0;0.0
01;1;2021-08-05;353;246;0;0;0;0;38774;28732;0;0;0;0;22.5;16.7;0.0;0.0;0.0;0.0
01;1;2021-08-06;410;259;0;0;0;0;39184;28991;0;0;0;0;22.8;16.8;0.0;0.0;0.0;0.0
01;1;2021-08-07;200;166;0;0;0;0;39384;29157;0;0;0;0;22.9;16.9;0.0;0.0;0.0;0.0
01;1;2021-08-08;133;113;0;0;0;0;39517;29270;0;0;0;0;23.0;17.0;0.0;0.0;0.0;0.0
01;1;2021-08-09;246;249;0;0;0;0;39763;29519;0;0;0;0;23.1;17.1;0.0;0.0;0.0;0.0
01;1;2021-08-10;355;334;0;0;0;0;40118;29853;0;0;0;0;23.3;17.3;0.0;0.0;0.0;0.0
01;1;2021-08-11;406;328;0;0;0;0;40524;30181;0;0;0;0;23.5;17.5;0.0;0.0;0.0;0.0
